,time,rate
274,2674.056994818653,0.0
275,1296529.7531380753,0.011715481171548118
276,180726.82775919733,0.010033444816053512
277,642348.4128978224,0.01340033500837521
278,547000.749790795,0.010878661087866108
279,276824.1715481171,0.0100418410041841
280,310851.18006700167,0.010050251256281407
281,345033.2755443886,0.010887772194304857
282,1219559.5192629816,0.01256281407035176
283,746400.5176954733,0.01316872427983539
284,2927.892156862745,0.0
285,458997.3204283361,0.011532125205930808
286,239904.66666666666,0.010050251256281407
287,176887.02471169687,0.009060955518945634
288,257066.90115321253,0.009060955518945634
289,597079.5836768342,0.010717230008244023
290,1153607.3929159802,0.013179571663920923
291,830533.6222780569,0.010887772194304857
292,546650.3230125523,0.0100418410041841
293,114478.75637860082,0.00905349794238683
294,67737.81924686192,0.009205020920502092
295,301.6458333333333,0.0
296,2774.8030690537084,0.0
297,8307.289156626506,0.0
298,5539.092936802974,0.0
299,3312.0272277227723,0.0
300,12305.797530864198,0.0
301,3314.8168316831684,0.0
302,2963.1853658536584,0.0
303,29522.141711229946,0.0
304,391706.20624151966,0.21031207598371776
305,305154.02303523035,0.0013550135501355014
306,102155.56504065041,0.0
307,81900.14905149052,0.0013550135501355014
308,470627.565807327,0.0027137042062415195
309,8709.39298245614,0.0
310,422408.1487179487,0.0
311,3505.959488272921,0.0
312,3034.838383838384,0.0
313,45853.003333333334,0.0
314,12194.186170212766,0.0013297872340425532
315,23043.79391891892,0.0
316,256759.59322033898,0.0
317,19293.983014861995,0.0
318,5399.9496855345915,0.0
319,18474.7109375,0.0
320,120707.90076335878,0.0
321,72914.37535816619,0.0
322,654713.1256613757,0.0
323,301261.27173913043,0.002173913043478261
324,10003.829139072848,0.0
325,51073.45714285714,0.0
326,54313.22261484099,0.0
327,762638.812633833,0.8704496788008566
328,4341.700719424461,0.0
329,46703.782051282054,0.0
330,54408.23453608248,0.0
331,31911.01275510204,0.0
332,35949.898161244695,0.0
333,27652.539845758354,0.0
334,351604.93281653745,0.0
335,82387.0824742268,0.0
336,43619.07989690721,0.0
337,21936.994845360823,0.0
338,6866.149100257069,0.0
339,20067.874035989717,0.0
340,55614.57583547558,0.0
341,113957.5,0.0
342,29445.438461538462,0.0
343,32227.06940874036,0.0
344,30638.258397932816,0.0
345,594.3819444444445,0.0
346,588.1041666666666,0.0
347,583.2327272727273,0.0
348,944.6043956043956,0.0
349,1048.348909657321,0.0
350,672.6836734693877,0.0
351,1045.108695652174,0.0
352,1126.8629283489097,0.0
353,190780.47671232876,0.0
354,2674.662937062937,0.0
355,1553.837837837838,0.0
356,8954.682955899882,0.0
357,3874.9636363636364,0.0
358,2958.7218309859154,0.0
359,3241.1038062283737,0.0
360,3314.470779220779,0.0
361,3658.3474025974024,0.0
362,3268.8246753246754,0.0
363,3701.7045454545455,0.0
364,2218.1918238993712,0.0
365,1107.6336996336997,0.0
366,4185.984126984127,0.0
367,1574.1857142857143,0.0
368,10094.068265682658,0.0036900369003690036
369,1577.2142857142858,0.0
370,1204.8814229249012,0.0
371,770.9325396825396,0.003968253968253968
372,787.8392156862745,0.0
373,900.3715415019763,0.0
374,971.5408560311284,0.0
375,2051.3110236220473,0.003937007874015748
376,3016.3667953667955,0.0
377,2060.978723404255,0.0035460992907801418
378,799.1230158730159,0.0
379,55812.032608695656,0.0
380,31269.881967213114,0.0
381,1813.5750915750916,0.0
382,1699.2463768115942,0.0
383,1885.3902439024391,0.003484320557491289
384,2196.4755244755243,0.0
385,2165.2774390243903,0.003048780487804878
386,5115.787878787879,0.0030303030303030303
387,1695.8639053254437,0.0
388,1037.2453531598512,0.0
389,2010.9099378881988,0.003105590062111801
390,827.8181818181819,0.0
391,1869.6332288401254,0.003134796238244514
392,851.8690909090909,0.0
393,2274.4129793510324,0.0029498525073746312
394,6137.918918918919,0.002457002457002457
395,5611.3646723646725,0.002849002849002849
396,2788.7369942196533,0.002890173410404624
397,850.1527272727272,0.0
398,4254.025316455696,0.002531645569620253
399,21012.54896142433,0.0
400,1011.6283783783783,0.0
401,3472.0872093023254,0.0029069767441860465
402,2246.7381818181816,0.0
403,2557.7577639751553,0.0
404,3668.8924731182797,0.002688172043010753
405,42555.079545454544,0.005681818181818182
406,11705.073800738008,0.0018450184501845018
407,7638.283516483517,0.004395604395604396
408,39891.54716981132,0.0
409,44990.997041420116,0.0029585798816568047
410,22541.875816993463,0.0
411,79488.83333333333,0.0
412,66385.72777777778,0.0
413,16802.89677419355,0.0
414,29391.24340175953,0.005865102639296188
415,57154.79501385042,0.0
416,1296.1630434782608,0.0
417,1169.731884057971,0.0
418,1168.3333333333333,0.0
419,2134.246376811594,0.0
420,1003.4130434782609,0.0
421,2362.3956834532373,0.0
422,1342.2454212454213,0.0
423,129983.14652014652,0.0
424,945.3345864661654,0.0
425,1970.9515570934257,0.0
426,1180.8545454545454,0.0
427,1458.123595505618,0.0
428,1426.8082706766918,0.0
429,793.3968871595331,0.0
430,830.0736434108527,0.0
431,4050.562015503876,0.0
432,854.1937984496124,0.0
433,912.9881422924901,0.0
434,1766.4384057971015,0.0
435,1876.469964664311,0.0
436,1436.5398550724638,0.0
437,5141.522522522522,0.0
438,7581.682926829269,0.0
439,7473.018766756032,0.0
440,61619.44817073171,0.003048780487804878
441,55234.47697368421,0.0
442,36769.522346368714,0.0
443,54120.25626740947,0.002785515320334262
444,31833.880222841224,0.0
445,52964.45058139535,0.0029069767441860465
446,40940.79532163743,0.0
447,49464.73293768546,0.0
448,36668.851744186046,0.0
449,1959.1654411764705,0.0
450,16943.309328968902,0.0
451,41794.83571428571,0.0
452,64721.894830659534,0.0
453,2533.6826568265683,0.03690036900369004
454,2187.643884892086,0.0
455,86877.35570469798,0.0
456,142476.60333333333,0.0
457,290370.5589225589,0.0
458,3126.8033333333333,0.0
459,6803.3087248322145,0.0
460,14169.746666666666,0.0
461,8291.791245791246,0.0
462,32907.973154362415,0.0
463,55498.33222591362,0.0
464,45069.711409395975,0.0
465,24377.292763157893,0.0
466,9770.442953020134,0.0
467,34232.25925925926,0.0
468,16157.419463087248,0.003355704697986577
469,2633.4074074074074,0.0
470,78494.57575757576,0.0
471,1147258.339100346,0.0
472,704852.0415224914,0.0
473,1982618.660899654,0.03806228373702422
474,859410.0415224914,0.0
475,151645.91349480968,0.0
476,109004.31487889274,0.0
477,1143811.1833910034,0.0034602076124567475
478,435801.1418685121,0.0
479,123689.25951557093,0.0
480,21999.122302158274,0.0
481,1423.0996677740864,0.0
482,722.13,0.0
483,60208.58111702128,0.0
484,4096.605015673981,0.0
485,16494.403249630723,0.0
486,94304.68610897928,0.05755947812739831
487,274993.8880484115,0.00529500756429652
488,5276.704626334519,0.0
489,2262.2081300813006,0.0
490,37231.23499142367,0.0
491,37238.24013722127,0.0
492,10092.620762711864,0.0
493,29111.880551301685,0.0
494,1072222.6172465961,0.12254160363086233
495,806212.3033033033,0.010510510510510511
496,4193.207939508507,0.0
497,4385.238636363636,0.0
498,4457.936026936027,0.0
499,72682.12552301255,0.0
500,47549.32217573222,0.0
501,5911.211502782931,0.0
502,12539.884984025559,0.10383386581469649
503,4711.496183206107,0.0
504,6613.588673621461,0.0
505,5943.861400894188,0.0
506,5724.432392273403,0.0
507,6407.068350668648,0.0
508,6546.568452380952,0.0
509,6219.688524590164,0.0
510,6350.800595238095,0.0
511,7842.797317436662,0.0
512,3474.6672727272726,0.0
513,1891.5,0.0
514,2373.482428115016,0.0
515,1908.2845849802372,0.0
516,1756.2316831683167,0.0
517,1752.2653465346534,0.0
518,1723.302371541502,0.0
519,1927.4407114624505,0.0
520,1815.1960396039603,0.0
521,1689.920634920635,0.0
522,7507.2032742155525,0.0
523,1897.0217821782178,0.0
524,1722.6792079207921,0.0
525,1833.6970297029702,0.0
526,1906.1881188118812,0.0
527,4333.354838709677,0.0
528,1018.8327645051195,0.0
529,3459.7960288808663,0.07942238267148015
530,20532.158610271905,0.0
531,7967.913897280967,0.0
532,2440.887298747764,0.0
533,19852.175491679274,0.0
534,20421.990922844176,0.0
535,21271.058823529413,0.0
536,1991.0518134715026,0.0
537,20339.559757942512,0.0
538,7527.207177814029,0.0
539,7630.751506024097,0.0
540,23156.15765765766,0.0
541,2313.2388591800354,0.0
542,17983.397530864197,0.0
543,4194.869494290375,0.0
544,8037.931260229133,0.0
545,3114.631825273011,0.0
546,20370.54009077156,0.0
547,1023.3666092943201,0.0
548,19970.839130434782,0.0
549,20565.545317220545,0.0
550,20347.04841149773,0.0
551,81596.17777777778,0.0
552,20297.343891402714,0.0
553,20331.926086956522,0.0
554,21500.59516616314,0.0
555,21258.847201210287,0.0
556,19907.247826086958,0.0
557,20416.051437216338,0.0
558,7853.61884057971,0.0
559,1958.265139116203,0.0
560,20325.74432677761,0.0
561,20220.383685800603,0.0
562,6433.254901960784,0.0
563,20184.004538577912,0.0
564,19888.605224963714,0.0
565,19878.22995461422,0.0
566,20018.75189107413,0.0
567,20181.446293494704,0.0
568,62412.238853503186,0.0
569,103320.81144067796,0.001059322033898305
570,80768.92616033755,0.0
571,105413.13319238901,0.0010570824524312897
572,124681.29535864979,0.0
573,108734.1888185654,0.0010548523206751054
574,23664.71104387292,0.0
575,48244.86970338983,0.0
576,118150.58562367865,0.0010570824524312897
577,108849.67372881356,0.0
578,107115.0328042328,0.0
579,1931.1744186046512,0.0
580,81284.88160676532,0.0
581,78385.39387539598,0.0
582,56320.55978835979,0.0
583,144459.94697773064,0.0
584,104664.47463002114,0.0
585,118361.75632911392,0.0
586,112128.88701161563,0.0
587,137125.40358271866,0.0
588,105300.93121693122,0.0
589,109257.15750528542,0.0
590,99534.07180570222,0.0
591,106215.83860759494,0.0010548523206751054
592,103932.74207188161,0.0010570824524312897
593,90467.0569020021,0.0
594,102896.81856540084,0.0
595,100710.03707627118,0.0
596,107085.12354804647,0.0
597,121636.3596214511,0.0
598,118768.58245243129,0.0
599,105167.2864693446,0.0
600,83342.2822410148,0.0010570824524312897
601,104076.02642706131,0.0
602,118665.25581395348,0.0
603,110837.50736842105,0.0
604,133881.98630136985,0.0
605,157281.1879619852,0.0
606,107515.76135163674,0.0010559662090813093
607,68027.1289640592,0.0010570824524312897
608,113100.75581395348,0.0
609,109725.43597883597,0.0
610,99422.58050847458,0.0
611,116973.59134107709,0.0
612,121985.55321390938,0.0
613,92621.59220231824,0.0
614,104895.20168954594,0.0
615,112907.21601685985,0.001053740779768177
616,132034.02114164905,0.0010570824524312897
617,109256.19238900635,0.0
618,95469.46145723337,0.0010559662090813093
619,96365.14603174603,0.0
620,92502.17740232313,0.0
621,89209.14059196618,0.0
622,66590.36430834213,0.0
623,129039.66666666667,0.0
624,106222.85412262156,0.0010570824524312897
625,143889.37118822293,0.0
626,73109.91359325606,0.0
627,106230.91746031746,0.0
628,103195.06322444679,0.001053740779768177
629,120646.33544303797,0.0
630,97837.67088607595,0.0010548523206751054
631,20739.79069767442,0.0
632,15864.021489971346,0.0014326647564469914
633,23765.834542815675,0.0
634,8625.122147651007,0.0
635,20130.73413897281,0.0
636,52825.73276776246,0.0
637,23908.815232722143,0.0
638,156579.83215796898,0.0
639,3190.1496388028895,0.0
640,43554.748231966056,0.0
641,5383.131958762887,0.0
642,3676.6955624355005,0.0
643,67680.8646329838,0.02001906577693041
644,19954.328169014083,0.0
645,5876.842477876106,0.0
646,225282.7291960508,0.04090267983074753
647,8647.173674588665,0.0018281535648994515
648,7868.0,0.0
649,20538.519809825673,0.0
650,20578.684627575276,0.0
651,2761.7068145800317,0.0
652,2010.5948717948718,0.0
653,20063.986280487807,0.0
654,5587.470930232558,0.0
655,4685.566666666667,0.0
656,1983.7201365187714,0.0
657,20570.70802919708,0.00145985401459854
658,2011.408547008547,0.0
659,20104.522727272728,0.0
660,20893.418604651164,0.0
661,20282.020319303338,0.0
662,20346.618287373003,0.0
663,20617.899848254932,0.0
664,51825.55830388692,0.0
665,9043.370967741936,0.0
666,8976.873634945397,0.0
667,152112.89338731443,0.001349527665317139
668,142579.59973045823,0.0
669,109029.67936507937,0.0010582010582010583
670,135435.75974710222,0.0
671,99372.29069767441,0.0010570824524312897
672,98250.66596194504,0.0
673,55474.40531914894,0.0
674,105602.60484720759,0.0
675,121555.68421052632,0.0
676,123223.38095238095,0.0
677,103971.94198312236,0.0010548523206751054
678,77167.85593220338,0.0
679,107582.3953488372,0.0
680,94891.48631578947,0.0
681,124556.9438559322,0.0
682,104721.22914466738,0.0
683,116206.67936507937,0.0
684,128697.95127118644,0.0
685,107085.73333333334,0.0
686,122733.11919831224,0.0
687,74412.23150105709,0.0
688,135703.04334038054,0.0
689,85526.57067510548,0.0
690,108438.54324894515,0.0
691,121433.71292372882,0.0
692,197705.30793650795,0.0
693,90431.17194092827,0.0010548523206751054
694,111715.83298097251,0.0010570824524312897
695,123898.13382507903,0.0
696,72559.85036880928,0.001053740779768177
697,94718.36670179135,0.001053740779768177
698,146991.52798310455,0.0
699,94553.31684210527,0.0010526315789473684
700,4102.522988505747,0.0
701,7886.380459770115,0.0
702,4137.858620689655,0.0
703,4932.021814006888,0.0
704,7030.415448851774,0.0
705,7306.097534833869,0.0
706,21247.658146964855,0.0
707,52025.73768736617,0.0
708,3977.538644470868,0.0
709,22281.60895522388,0.0009950248756218905
710,1357.0296610169491,0.0
711,1367.3474576271187,0.0
712,72713.45213549337,0.0
713,57972.774668630336,0.0
714,116420.76148148149,0.0
715,11561.596962616823,0.0
716,6876.392523364486,0.0
717,5857.832943925234,0.0
718,44662.25979381443,0.0
719,9047.522753792298,0.0
720,18812.731958762888,0.0010309278350515464
721,5356.55944055944,0.0
722,13877.94049008168,0.0011668611435239206
723,509524.71910112357,0.014300306435137897
724,5809.083673469388,0.0
725,11210.65682281059,0.0
726,3501.826271186441,0.0
727,7468.93588162762,0.0
728,23807.11924439197,0.0011806375442739079
729,5441.443170964661,0.0
730,4249.130975143404,0.0
731,92.39634146341463,0.0
732,9463.562326869805,0.0
733,65903.43653250774,0.0
734,24205.506423982868,0.0
735,4861.061381074169,0.0
736,1147.2949852507375,0.0
737,1061.410029498525,0.0
738,247245.959697733,0.0
739,4215.705014749263,0.0
740,1265.7833827893176,0.0
741,2085.6119402985073,0.0
742,3665.0705596107055,0.0
743,3619.403022670025,0.0
744,4833.977611940299,0.0
745,2861.6439393939395,0.0025252525252525255
746,3246.966836734694,0.0
747,2888.6116751269037,0.0025380710659898475
748,4621.920308483291,0.0
749,2820.3907455012854,0.0
750,2329.3988764044943,0.0
751,1552.8397932816538,0.0
752,4690.853470437018,0.0
753,4562.97108433735,0.0
754,2742.3907455012854,0.002570694087403599
755,2599.2849740932643,0.0
756,5941.506426735218,0.0
757,8866.6038647343,0.0
758,7199.905797101449,0.0
759,2679.596446700508,0.0
760,8862.437346437346,0.0
761,8936.767901234567,0.0
762,5146.502538071066,0.0
763,4004.5571776155716,0.0
764,5257.043902439024,0.0
765,3167.0521091811415,0.0
766,74576.1103286385,0.0
767,311.2953020134228,0.0
768,487.38926174496646,0.0
769,370.4313725490196,0.0
770,370.5503355704698,0.0
771,317.58666666666664,0.0
772,388.3466666666667,0.0
773,296.8859060402685,0.0
774,637.6,0.0
775,937.5091575091575,0.0
776,1552.112676056338,0.0
777,1429.7922535211267,0.0
778,1213.820788530466,0.0
779,1010.18345323741,0.0
780,1955.9190031152648,0.0
781,1554.4868913857679,0.0
782,2027.2042253521126,0.0
783,1775.5035211267605,0.0
784,3785.078651685393,0.0
785,3098.964010282776,0.0
786,8816.94587628866,0.0
787,4178.740099009901,0.0
788,13413.1786407767,0.001941747572815534
789,1638.4682080924856,0.0
790,1209.679411764706,0.0
791,2094.9615384615386,0.0
792,1221.6228373702422,0.0
793,1189.1384083044982,0.0
794,2150.0692041522493,0.0034602076124567475
795,1224.673611111111,0.0
796,614.4364640883978,0.0
797,1271.955017301038,0.0
798,1397.8719723183392,0.0
799,1405.547619047619,0.0
800,1168.0173010380622,0.0
801,1304.8373702422145,0.0
802,1166.7716262975778,0.0
803,1234.15625,0.0
804,33610.16891891892,0.0
805,2437.6114864864867,0.0
806,58531.67407407407,0.0
807,32929.12380952381,0.0
808,7536.6082474226805,0.0
809,765.123076923077,0.0
810,91415.80952380953,0.0
811,916.1485148514852,0.0
812,18486.99497487437,0.0
813,1096.8030303030303,0.0
814,4086.128205128205,0.0
815,919.0402010050251,0.0
816,25825.01661129568,0.0
817,860.2608695652174,0.0
818,21077.22596153846,0.0
819,24262.5,0.0
820,2170.8684210526317,0.0
821,77026.18421052632,0.0
822,20893.90288713911,0.0
823,2828.329411764706,0.0
824,20866.92125984252,0.0
825,14395.669291338583,0.0
826,35219.48818897638,0.0
827,64978.8845144357,0.0
828,530.8232323232323,0.0
829,3140.5813953488373,0.0
830,704.8592592592593,0.0
831,89231.5091863517,0.0
832,86012.43636363637,0.0
833,2485.752808988764,0.0
834,734.8803418803419,0.0
835,20686.073490813647,0.0
836,723.7606837606837,0.0
837,27513.188976377955,0.0
838,50350.464566929135,0.0
839,340710.6404199475,0.0
840,10050.806788511749,0.0
841,5007.31592689295,0.0
842,143526.65104166666,0.0
843,27869.4358974359,0.0
844,38123.205128205125,0.0
845,717.6068376068376,0.0
846,740.5128205128206,0.0
847,732.0512820512821,0.0
848,860.7241379310345,0.0
849,744.034188034188,0.0
850,6020.598290598291,0.0
851,749.1367521367522,0.0
852,756.4814814814815,0.0
853,4680.179487179487,0.0
854,1540.2307692307693,0.0
855,19932.845953002612,0.0
856,839.3931623931624,0.0
857,1531.2136752136753,0.0
858,801.6410256410256,0.0
859,864.8034188034188,0.0
860,6295.140703517588,0.0
861,281216.7711442786,0.004975124378109453
862,20717.361809045226,0.0
863,802.4392857142857,0.0
864,927.1890547263681,0.0
865,19855.77319587629,0.1134020618556701
866,140989.9689119171,0.0
867,60509.8358974359,0.0
868,13155.45,0.0
869,450.5263157894737,0.0
870,10273.19170984456,0.0
871,918.7587939698492,0.0
872,1301.5966386554621,0.0
873,3209.9241706161138,0.0
874,43791.31,0.0
875,31960.253333333334,0.0
876,692.8406593406594,0.0
877,745.034188034188,0.0
878,1182.0848056537102,0.0
879,1107.8756218905473,0.0
880,3713.0607476635514,0.0
881,3464.183946488294,0.0
882,832.4871794871794,0.0
883,1212.8504672897195,0.0
884,5238.056122448979,0.0
885,427.1186440677966,0.0
886,932.5816326530612,0.0
887,5826.983443708609,0.0
888,1026.1612903225807,0.0
889,498.6363636363636,0.0
890,491.1393939393939,0.0
891,557.3333333333334,0.0
892,7604.138059701492,0.0
893,4109.298507462687,0.0
894,4543.867346938776,0.0
895,902.1632653061224,0.0
896,915.8643216080402,0.0
897,4143.874371859297,0.0
898,903.0,0.0
899,915.1608040201005,0.0
900,1032.1658291457286,0.0
901,12986.540816326531,0.0
902,14581.377049180328,0.0
903,919.315,0.0
904,902.3366834170854,0.0
905,13698.36393442623,0.0
906,1358.4723618090452,0.0
907,8829.692810457516,0.0
908,924.5628140703518,0.0
909,899.713567839196,0.0
910,926.4924623115578,0.0
911,104845.72864321608,0.0
912,1001.72,0.0
913,2697.022950819672,0.0
914,3079.4104234527686,0.0
915,1006.715,0.0
916,951.8040201005025,0.0
917,6041.481967213114,0.0
918,6850.90306122449,0.0
919,51391.354838709674,0.0
920,5594.040201005025,0.0
921,914.2613065326633,0.0
922,933.4948979591836,0.0
923,1015.5477386934673,0.0
924,28997.42713567839,0.0
925,945.0804020100503,0.0
926,6555.092165898617,0.0
927,4788.221498371336,0.0
928,131060.11475409837,0.0
929,1343.955,0.0
930,16352.532663316582,0.0
931,138.14406779661016,0.0
932,34544.06430868167,0.0
933,3167.8823529411766,0.0
934,3613.9948979591836,0.0
935,3507.6524590163935,0.0
936,3122.5888157894738,0.0
937,562.7185929648241,0.0
938,43768.38311688312,0.0
939,93094.5736677116,0.0
