,sub_problem,sub_fval,solution,qaoa_time
57,"[4758, 4536, 3532, 2347, 5458, 3195, 4084]",0.2523154185990716,[0. 0. 0. 0. 0. 0. 0.],0.4679749011993408
58,"[4936, 546, 4275, 3665, 5014, 945, 53]",0.25060062893092727,[0. 0. 0. 1. 0. 0. 0.],0.4776904582977295
59,"[1593, 4398, 2734, 2029, 5388, 643, 1673]",0.2497662058201456,[0. 0. 0. 0. 0. 1. 0.],0.47782254219055176
60,"[1113, 4201, 953, 3734, 1879, 4250, 2129]",0.24942252305585194,[0. 0. 0. 0. 0. 0. 0.],0.46977782249450684
61,"[648, 966, 1835, 3884, 4408, 5404, 3172]",0.24925235799209078,[0. 0. 0. 0. 0. 0. 0.],0.4705088138580322
62,"[1906, 5189, 514, 922, 5205, 4947, 1990]",0.24903214630252973,[0. 0. 0. 0. 0. 0. 0.],0.46988725662231445
63,"[4610, 935, 5250, 3760, 4516, 1535, 4529]",0.24903214630252973,[0. 0. 0. 0. 0. 0. 0.],0.47671937942504883
64,"[4731, 581, 1471, 2432, 3899, 3330, 5079]",0.24891618931240245,[0. 0. 0. 0. 0. 0. 0.],0.48794031143188477
65,"[432, 5417, 3078, 204, 2697, 1638, 3498]",0.24454343685846644,[0. 0. 0. 0. 0. 0. 1.],0.47977614402770996
66,"[4669, 1981, 2125, 414, 5492, 2431, 309]",0.24401474107641594,[0. 0. 0. 1. 0. 0. 0.],0.4695720672607422
67,"[3128, 3443, 1071, 4020, 3068, 4313, 3580]",0.2437619312484581,[0. 0. 0. 0. 0. 0. 0.],0.4702303409576416
68,"[5101, 3859, 1630, 2727, 129, 2521, 2260]",0.24359883848792913,[0. 0. 0. 0. 0. 0. 0.],0.4805929660797119
69,"[2214, 2379, 924, 102, 1453, 214, 36]",0.24329917804817103,[0. 0. 0. 0. 0. 0. 0.],0.46791958808898926
70,"[947, 43, 3860, 3401, 4664, 1156, 3524]",0.24301348523851882,[0. 0. 0. 0. 0. 0. 0.],0.47112536430358887
71,"[1830, 5065, 3929, 5552, 4142, 4896, 2132]",0.24295919114779643,[0. 0. 0. 0. 0. 0. 0.],0.4714016914367676
72,"[981, 2779, 1605, 2346, 3109, 4822, 132]",0.24225341962830108,[0. 0. 0. 0. 0. 0. 0.],0.4878714084625244
73,"[4037, 978, 1681, 4737, 4689, 3617, 2307]",0.2420908750982647,[0. 0. 0. 0. 0. 0. 0.],0.4701502323150635
74,"[580, 4401, 557, 1425, 677, 2701, 716]",0.24147069315327874,[0. 0. 0. 0. 0. 0. 0.],0.5280122756958008
75,"[2722, 5180, 689, 1847, 5429, 5034, 4992]",0.2412448386990129,[0. 0. 0. 0. 0. 0. 0.],0.4714653491973877
76,"[3797, 3047, 306, 3479, 603, 403, 4386]",0.2403051668356952,[0. 0. 0. 0. 0. 0. 0.],0.5014305114746094
77,"[3288, 1149, 3264, 2780, 4181, 3670, 1856]",0.24009003023670358,[0. 0. 0. 0. 0. 0. 0.],0.46911191940307617
78,"[2508, 744, 3983, 103, 4547, 1344, 3129]",0.23983516541787916,[0. 0. 0. 0. 0. 0. 0.],0.4703712463378906
79,"[2420, 2434, 5359, 1563, 672, 4449, 987]",0.23960945102582917,[0. 0. 0. 0. 0. 0. 0.],0.46944665908813477
80,"[5455, 332, 439, 1661, 1893, 4251, 3895]",0.2392619400264363,[0. 0. 0. 0. 0. 0. 0.],0.47057366371154785
81,"[2447, 1251, 3676, 2635, 3944, 3178, 4213]",0.23895981123380175,[0. 0. 0. 0. 0. 0. 0.],0.46921849250793457
82,"[3192, 3710, 2201, 2280, 941, 361, 2830]",0.2385719192579878,[0. 0. 0. 0. 0. 0. 0.],0.4810361862182617
83,"[3932, 1599, 4976, 4194, 1362, 1754, 2000]",0.23841180451754368,[0. 0. 0. 0. 0. 0. 0.],0.47046828269958496
84,"[5154, 1641, 1562, 358, 2655, 2963, 4802]",0.2381791214598776,[0. 0. 0. 0. 0. 0. 1.],0.47786998748779297
85,"[4452, 2261, 3569, 5221, 2895, 2925, 4803]",0.23790667107165359,[0. 0. 0. 0. 0. 0. 0.],0.47307515144348145
86,"[5315, 3930, 3474, 2644, 4969, 3578, 5484]",0.2376796691021722,[0. 0. 0. 0. 0. 0. 0.],0.47212862968444824
87,"[786, 1840, 3372, 629, 1513, 4869, 4191]",0.23757358151929886,[0. 0. 0. 0. 0. 0. 0.],0.49384379386901855
88,"[5426, 4262, 728, 1819, 4870, 4214, 5304]",0.2371502099836832,[0. 0. 0. 0. 1. 0. 0.],0.4950277805328369
89,"[1185, 4575, 4235, 903, 2268, 3081, 2382]",0.23698578406369813,[0. 0. 0. 0. 0. 0. 0.],0.4693105220794678
90,"[313, 3103, 3656, 4618, 1383, 1914, 125]",0.23665255588418715,[0. 0. 0. 0. 0. 0. 0.],0.513505220413208
91,"[2985, 322, 5368, 5030, 737, 3781, 3897]",0.23523086391481307,[0. 0. 0. 0. 0. 0. 0.],0.5044307708740234
92,"[4639, 1437, 849, 3058, 1640, 2397, 4007]",0.2350728265577508,[0. 0. 0. 0. 0. 0. 0.],0.4716217517852783
93,"[3675, 3268, 4983, 630, 3158, 3152, 5352]",0.2347831388203669,[0. 0. 0. 0. 0. 0. 0.],0.4820718765258789
94,"[1194, 2080, 2513, 3568, 3362, 2387, 3145]",0.23461632600806848,[0. 0. 0. 0. 0. 0. 0.],0.46975231170654297
95,"[5222, 698, 5538, 4707, 4612, 3486, 1181]",0.2344025632596577,[0. 0. 0. 0. 0. 0. 0.],0.5499556064605713
96,"[5553, 733, 2832, 5340, 1815, 3523, 4370]",0.23407168966673036,[0. 0. 0. 0. 0. 0. 0.],0.4796595573425293
97,"[3184, 420, 5224, 530, 4284, 3313, 3885]",0.23382445179079828,[0. 0. 0. 0. 0. 0. 0.],0.46896910667419434
98,"[2252, 5274, 3810, 1332, 1117, 5170, 4980]",0.23356013044209223,[0. 0. 0. 0. 0. 0. 0.],0.4691038131713867
99,"[3153, 1218, 1678, 219, 3977, 4535, 4775]",0.23305306439837045,[0. 0. 0. 0. 0. 0. 1.],0.49512815475463867
100,"[1468, 836, 3412, 4326, 1612, 653, 4606]",0.23274217654576634,[0. 0. 0. 0. 0. 0. 0.],0.4718048572540283
101,"[367, 3414, 3240, 4414, 4119, 697, 5269]",0.23252818022034705,[0. 0. 0. 0. 0. 0. 0.],0.4713280200958252
102,"[2393, 2235, 4589, 2172, 2313, 2215, 5236]",0.23235660609036593,[0. 0. 1. 0. 0. 0. 0.],0.47115015983581543
103,"[218, 2453, 3775, 1756, 839, 5210, 2921]",0.231423265394755,[0. 0. 0. 0. 0. 0. 0.],0.49419665336608887
104,"[1248, 174, 4332, 4661, 3377, 1360, 3873]",0.23125094451362393,[0. 0. 0. 0. 0. 0. 0.],0.4811100959777832
105,"[1671, 3338, 2597, 5233, 4814, 1265, 665]",0.23097274905242912,[0. 0. 0. 0. 0. 0. 0.],0.4708123207092285
106,"[3170, 2469, 3233, 2025, 5223, 2190, 1799]",0.23079232828883445,[0. 0. 0. 0. 0. 0. 0.],0.4714207649230957
107,"[2812, 1267, 4753, 327, 2862, 3259, 343]",0.19691627802754777,[0. 0. 0. 1. 0. 0. 0.],0.5160238742828369
108,"[4681, 1758, 4447, 1643, 1287, 244, 5038]",0.19680554736836897,[0. 0. 0. 0. 0. 0. 0.],0.481525182723999
109,"[261, 1103, 586, 2315, 1650, 386, 5127]",0.19664767309975437,[0. 0. 0. 0. 0. 1. 0.],0.4809443950653076
110,"[5113, 1868, 583, 188, 2441, 54, 179]",0.19597111024769884,[0. 0. 0. 0. 0. 0. 0.],0.5103759765625
111,"[4850, 3055, 700, 5366, 5031, 3193, 3267]",0.19575720079287579,[0. 0. 0. 0. 0. 0. 0.],0.4697146415710449
112,"[4754, 4687, 5444, 2953, 2849, 1273, 4911]",0.19544729976582711,[0. 1. 0. 0. 0. 0. 0.],0.4702017307281494
113,"[3987, 2838, 1039, 543, 4797, 5442, 2967]",0.1952932854562218,[0. 0. 0. 0. 0. 0. 0.],0.47005534172058105
114,"[3935, 5281, 2617, 2656, 138, 4897, 1036]",0.19500509323825188,[0. 0. 0. 0. 0. 0. 0.],0.49316954612731934
115,"[3232, 5477, 5337, 5143, 4453, 2653, 4790]",0.19483182826615608,[0. 0. 0. 0. 0. 0. 0.],0.46994686126708984
116,"[4263, 374, 2327, 3396, 1675, 465, 3045]",0.1945834064224207,[0. 0. 0. 0. 0. 0. 0.],0.46932220458984375
117,"[4186, 4796, 5000, 3962, 304, 4025, 3107]",0.18761767863819648,[0. 0. 0. 0. 1. 0. 0.],0.48038601875305176
118,"[2304, 1152, 2882, 4341, 4615, 3295, 325]",0.18710383863386493,[0. 0. 0. 0. 0. 0. 0.],0.49395298957824707
119,"[3064, 1400, 4776, 1597, 2056, 5232, 1289]",0.18686221345772053,[0. 0. 0. 0. 0. 0. 0.],0.4804670810699463
120,"[477, 1112, 1343, 1922, 4747, 1699, 1731]",0.18652482133625561,[0. 0. 0. 0. 0. 0. 0.],0.47965049743652344
121,"[1263, 794, 5491, 3934, 1669, 4096, 2239]",0.18647441446991644,[0. 1. 0. 0. 0. 0. 0.],0.4717411994934082
122,"[3197, 651, 5358, 3143, 859, 2614, 1157]",0.1862679369993467,[0. 0. 0. 0. 0. 0. 0.],0.47133445739746094
123,"[1028, 490, 2055, 1137, 2599, 4281, 5301]",0.1860452323992721,[1. 0. 0. 0. 0. 0. 0.],0.4809904098510742
124,"[4920, 512, 2613, 350, 816, 5441, 2356]",0.1812105019683157,[0. 0. 0. 0. 0. 1. 0.],0.48888683319091797
125,"[826, 626, 3567, 142, 3928, 917, 4423]",0.18042437233650108,[0. 0. 0. 0. 0. 0. 0.],0.52138352394104
126,"[1860, 4295, 745, 251, 5057, 3231, 2345]",0.1802646784051887,[0. 0. 1. 0. 0. 0. 0.],0.4693009853363037
127,"[5508, 5324, 4767, 2016, 4197, 666, 906]",0.18011308161181674,[0. 0. 0. 0. 0. 0. 0.],0.4694085121154785
128,"[1810, 1525, 1166, 703, 4487, 1989, 3634]",0.17981248897818292,[0. 0. 0. 0. 0. 0. 0.],0.49585580825805664
129,"[2082, 3286, 764, 2842, 2783, 3041, 4350]",0.1796298305966802,[0. 0. 0. 0. 0. 0. 0.],0.4877302646636963
130,"[1561, 1748, 3715, 3942, 1065, 5052, 148]",0.17942446568449927,[0. 0. 0. 0. 0. 0. 0.],0.46951770782470703
131,"[3493, 2592, 623, 4459, 3391, 3744, 1560]",0.17903737689227242,[0. 0. 0. 0. 0. 0. 0.],0.48978185653686523
132,"[1128, 2127, 1281, 95, 1463, 1559, 2269]",0.17876389276646737,[0. 0. 0. 0. 0. 0. 0.],0.46985793113708496
133,"[5208, 2110, 575, 5541, 1335, 5209, 4730]",0.1784682415498294,[0. 0. 0. 0. 0. 0. 0.],0.4714934825897217
134,"[2096, 4586, 2199, 4321, 2919, 817, 1164]",0.17184675362428253,[0. 0. 0. 0. 1. 0. 0.],0.5985746383666992
135,"[4239, 5410, 1628, 3407, 2805, 4095, 3586]",0.17179590604319048,[0. 0. 0. 0. 0. 0. 0.],0.4736349582672119
136,"[3633, 4770, 5261, 2048, 5317, 1951, 2834]",0.17148104232086375,[0. 0. 0. 0. 0. 0. 0.],0.4710540771484375
137,"[3284, 544, 2803, 3433, 1029, 2554, 4864]",0.17148104232086375,[0. 0. 0. 0. 0. 0. 0.],0.46965885162353516
138,"[1846, 3144, 2897, 2507, 3632, 3309, 2223]",0.17133369881602706,[0. 0. 0. 0. 0. 0. 0.],0.4714052677154541
139,"[2638, 2282, 3789, 3116, 4574, 3963, 4103]",0.1710638764435231,[0. 0. 0. 1. 0. 0. 0.],0.4829421043395996
140,"[3430, 2512, 769, 4712, 257, 910, 3094]",0.17091215170319418,[0. 0. 0. 0. 0. 0. 0.],0.4712338447570801
141,"[2908, 1428, 2642, 3171, 5549, 819, 3415]",0.17076545669238907,[0. 0. 0. 0. 0. 0. 0.],0.4726276397705078
142,"[1872, 4715, 4673, 2, 2360, 2884, 2530]",0.17040222641273345,[0. 0. 0. 0. 0. 0. 0.],0.4976212978363037
143,"[2276, 3011, 3727, 1501, 4598, 4968, 2300]",0.1697024955551713,[0. 0. 0. 0. 0. 0. 0.],0.47013282775878906
144,"[271, 2765, 4913, 61, 69, 4541, 1296]",0.16911529805246503,[0. 0. 1. 0. 0. 0. 0.],0.4807400703430176
145,"[4361, 3955, 3697, 4584, 2454, 5257, 3434]",0.1690171086498531,[0. 0. 0. 0. 0. 0. 0.],0.4801795482635498
146,"[4917, 1366, 3435, 2746, 2320, 711, 4225]",0.16892004505326827,[0. 0. 0. 0. 0. 0. 0.],0.4698679447174072
147,"[3315, 2991, 1246, 1807, 4583, 2147, 5125]",0.16859446059709407,[0. 0. 0. 0. 1. 0. 0.],0.47117137908935547
148,"[2950, 3287, 4781, 4906, 4907, 1440, 655]",0.1683345669567095,[0. 0. 1. 0. 0. 0. 0.],0.4706532955169678
149,"[250, 4297, 4226, 434, 5041, 4094, 532]",0.16813180623137458,[0. 0. 0. 0. 0. 0. 0.],0.4694390296936035
150,"[1, 2670, 2632, 4222, 932, 1282, 4752]",0.16783683820085626,[0. 0. 0. 0. 0. 0. 0.],0.4816570281982422
151,"[4909, 2067, 2551, 2952, 1949, 4048, 2350]",0.16769189002628704,[0. 0. 0. 0. 0. 0. 0.],0.4712696075439453
152,"[578, 3740, 1351, 78, 3446, 4268, 2396]",0.16722461007276773,[0. 0. 0. 0. 0. 0. 0.],0.48197221755981445
153,"[2977, 4813, 2143, 2754, 5086, 2579, 4514]",0.16709326372846323,[0. 0. 0. 0. 0. 0. 0.],0.5291080474853516
154,"[5466, 2772, 4921, 3402, 1545, 830, 4472]",0.1664523826547287,[0. 0. 0. 0. 0. 0. 0.],0.5050904750823975
155,"[4945, 1216, 1814, 4979, 1837, 735, 268]",0.16620452159738625,[0. 0. 0. 0. 0. 0. 0.],0.4953954219818115
156,"[3386, 1340, 9, 3017, 4564, 198, 3959]",0.1656464476909755,[0. 0. 0. 0. 0. 0. 0.],0.5024800300598145
157,"[4757, 1168, 3814, 2369, 118, 2194, 2866]",0.16555085388317098,[0. 0. 0. 0. 0. 0. 0.],0.48066163063049316
158,"[1430, 3365, 5452, 1994, 117, 756, 784]",0.16529466401691667,[0. 0. 0. 0. 0. 0. 0.],0.4713778495788574
159,"[243, 3292, 1824, 5475, 1309, 5260, 409]",0.16515057934914465,[0. 0. 0. 0. 0. 0. 0.],0.47125244140625
160,"[2898, 1793, 4884, 3654, 692, 2407, 2433]",0.1651030194266132,[0. 0. 0. 0. 0. 0. 0.],0.47161388397216797
161,"[2566, 4902, 4221, 3276, 108, 3394, 1214]",0.16495771236210288,[0. 0. 0. 0. 0. 0. 0.],0.4706912040710449
162,"[2515, 542, 2659, 2503, 4851, 5012, 3793]",0.16491022087131468,[0. 0. 0. 0. 0. 0. 0.],0.4968104362487793
163,"[5371, 3046, 4446, 4542, 3610, 1608, 3014]",0.16481545691621188,[0. 0. 0. 0. 0. 0. 0.],0.4715900421142578
164,"[4383, 456, 3441, 3413, 1601, 2485, 5314]",0.16458386443916032,[0. 0. 0. 0. 0. 0. 0.],0.4867832660675049
165,"[5072, 5423, 407, 4484, 2120, 460, 33]",0.1644891316003636,[0. 0. 1. 0. 0. 0. 0.],0.5022799968719482
166,"[3741, 5530, 173, 4971, 2647, 5331, 4137]",0.1642882094201169,[0. 0. 0. 0. 0. 0. 0.],0.4695396423339844
167,"[2353, 984, 2413, 5019, 607, 2077, 3219]",0.164191172620497,[0. 0. 0. 0. 0. 0. 0.],0.4699866771697998
168,"[3509, 4924, 3651, 2289, 1095, 712, 837]",0.163974479236298,[0. 0. 0. 0. 0. 0. 0.],0.48714232444763184
169,"[4209, 1575, 1803, 1567, 324, 5104, 3168]",0.16378932777020097,[0. 0. 0. 0. 0. 0. 0.],0.5500736236572266
170,"[2974, 550, 535, 1983, 1912, 4648, 18]",0.16343154791837008,[0. 0. 0. 0. 0. 0. 0.],0.4867722988128662
171,"[5106, 2583, 4477, 4742, 2337, 3612, 4067]",0.16329011938128452,[0. 0. 0. 0. 0. 0. 0.],0.4715006351470947
172,"[4787, 3847, 3643, 5432, 2443, 4244, 5120]",0.16319622697788427,[1. 0. 0. 0. 0. 0. 0.],0.4993281364440918
173,"[1685, 5428, 4972, 688, 1034, 1387, 2964]",0.16319622697788427,[0. 0. 0. 0. 0. 0. 0.],0.4859189987182617
174,"[2165, 2389, 3411, 2179, 2540, 3253, 1442]",0.16266674801097614,[0. 0. 0. 0. 0. 0. 0.],0.4822869300842285
175,"[2032, 1696, 3960, 5156, 3478, 5001, 4727]",0.1625712024535823,[0. 0. 0. 0. 0. 0. 0.],0.4722142219543457
176,"[1060, 1098, 5290, 4755, 4140, 2837, 1210]",0.16236122900357902,[0. 0. 0. 0. 0. 0. 0.],0.48083066940307617
177,"[1416, 4495, 3477, 3494, 123, 3490, 3753]",0.16226777221838146,[0. 0. 0. 0. 0. 0. 0.],0.4707677364349365
178,"[789, 850, 4995, 3186, 85, 3713, 1570]",0.16212046438529662,[0. 0. 0. 0. 0. 0. 0.],0.4714956283569336
179,"[2021, 3368, 4844, 673, 1581, 5468, 5007]",0.16178380836317402,[0. 0. 0. 0. 0. 0. 0.],0.47146034240722656
180,"[4861, 1974, 3274, 448, 4846, 341, 3069]",0.1613441503588971,[0. 0. 0. 0. 0. 0. 0.],0.4888875484466553
181,"[5080, 2462, 334, 1031, 963, 163, 1692]",0.16111621361932732,[0. 0. 0. 0. 0. 0. 0.],0.49587130546569824
182,"[4866, 563, 4385, 355, 2523, 4833, 4311]",0.16066683478528124,[1. 0. 0. 0. 0. 0. 0.],0.49861645698547363
183,"[1537, 5413, 3964, 4305, 4842, 2251, 47]",0.16039106093965816,[0. 0. 0. 0. 0. 0. 0.],0.4699103832244873
184,"[2729, 2210, 2946, 3392, 3380, 885, 4206]",0.1594429081797246,[0. 0. 0. 0. 0. 0. 0.],0.49030494689941406
185,"[2340, 2278, 615, 2444, 4642, 3106, 1999]",0.15930461646690142,[0. 0. 0. 0. 0. 0. 0.],0.4702630043029785
186,"[1379, 2069, 3986, 5071, 476, 2218, 2931]",0.15886057962057382,[0. 0. 0. 0. 0. 0. 0.],0.481992244720459
187,"[5184, 1864, 3966, 1069, 1529, 4252, 1988]",0.15645972307477624,[0. 0. 0. 1. 0. 0. 0.],0.4696633815765381
188,"[2231, 1062, 266, 2868, 4211, 2372, 1916]",0.1562669682709143,[0. 0. 0. 0. 0. 0. 0.],0.4718320369720459
189,"[4759, 5228, 2455, 1773, 4798, 3970, 451]",0.1561291021843316,[0. 0. 0. 0. 0. 0. 0.],0.471271276473999
190,"[5096, 5264, 3016, 2941, 4750, 265, 2526]",0.15608105174498077,[0. 0. 0. 0. 0. 0. 0.],0.47161269187927246
191,"[2452, 3777, 3483, 5076, 3735, 3825, 762]",0.1558955222183209,[0. 0. 0. 0. 0. 0. 0.],0.47010254859924316
192,"[1557, 5485, 2501, 4240, 3324, 491, 2596]",0.1555765072077973,[0. 0. 0. 0. 0. 0. 0.],0.49424290657043457
193,"[2059, 3538, 2274, 1275, 1311, 4290, 3175]",0.15544007828898887,[0. 0. 0. 0. 0. 0. 0.],0.4690272808074951
194,"[1056, 3073, 412, 2111, 354, 3989, 4534]",0.15524326258515803,[0. 0. 0. 0. 0. 0. 0.],0.47898244857788086
195,"[804, 5003, 1208, 4946, 4560, 846, 1573]",0.15453397919214193,[0. 0. 1. 0. 0. 0. 0.],0.5219635963439941
196,"[1533, 4474, 5341, 391, 5387, 1230, 2682]",0.15428894901495252,[0. 0. 0. 1. 0. 0. 0.],0.4705798625946045
